# Rt Group Reward Records - Total groups: 3002
# Initial μ: 0.5, Initial loss rate: 0.01
# Hybrid loss enabled: 1
frame_id,Rt_value,loss_rate,mu_used,avg_reward,group_delay_ms,packet_count,group_start_time,group_end_time,bandwidth_utilization,p_delay,p_loss,p_mddl
2305,0,0.002,0.5,-0.771667,75,30,238.032,238.107,0.5,0.13,0,0.966667
2306,0,0.002,0.5,-0.771667,77,30,238.087,238.164,0.5,0.13,0,0.966667
2307,0,0.002,0.5,-0.771667,76,30,238.146,238.222,0.5,0.13,0,0.966667
2308,0,0.002,0.5,-0.771667,76,30,238.203,238.279,0.5,0.13,0,0.966667
2309,0,0.002,0.5,-0.771667,73,30,238.261,238.334,0.5,0.13,0,0.966667
2310,0,0.002,0.5,-0.771667,74,30,238.316,238.39,0.5,0.13,0,0.966667
2311,0,0.002,0.5,-0.771667,73,30,238.372,238.445,0.5,0.13,0,0.966667
2312,0,0.002,0.5,-0.771667,76,30,238.427,238.503,0.5,0.13,0,0.966667
2313,0,0.002,0.5,-0.771667,73,30,238.485,238.558,0.5,0.13,0,0.966667
2314,0,0.002,0.5,-0.771667,74,30,238.54,238.614,0.5,0.13,0,0.966667
2315,0,0.002,0.5,-0.771667,75,30,238.596,238.671,0.5,0.13,0,0.966667
2316,0,0.002,0.5,-0.771667,74,30,238.653,238.727,0.5,0.13,0,0.966667
2317,0,0.002,0.5,-0.771667,73,30,238.709,238.782,0.5,0.13,0,0.966667
2318,0,0.002,0.5,-0.771667,74,30,238.764,238.838,0.5,0.13,0,0.966667
2319,0,0.002,0.5,-0.771667,75,30,238.82,238.895,0.5,0.13,0,0.966667
2320,0,0.002,0.5,-0.771667,76,30,238.877,238.953,0.5,0.13,0,0.966667
2321,0,0.002,0.5,-0.771667,75,30,238.935,239.01,0.5,0.13,0,0.966667
2322,0,0.002,0.5,-0.771667,78,30,238.992,239.07,0.5,0.13,0,0.966667
2323,0,0.002,0.5,-0.771667,73,30,239.052,239.125,0.5,0.13,0,0.966667
2324,0,0.002,0.5,-0.771667,71,30,239.107,239.178,0.5,0.13,0,0.966667
2325,0,0.002,0.5,-0.771667,70,30,239.158,239.228,0.5,0.13,0,0.966667
2326,0,0.002,0.5,-0.771667,75,30,239.21,239.285,0.5,0.13,0,0.966667
2327,0,0.002,0.5,-0.771667,76,30,239.265,239.341,0.5,0.13,0,0.966667
2328,0,0.002,0.5,-0.771667,74,30,239.323,239.397,0.5,0.13,0,0.966667
2329,0,0.002,0.5,-0.771667,73,30,239.379,239.452,0.5,0.13,0,0.966667
2330,0,0.002,0.5,-0.771667,77,30,239.434,239.511,0.5,0.13,0,0.966667
2331,0,0.002,0.5,-0.771667,79,30,239.493,239.572,0.5,0.13,0,0.966667
2332,0,0.002,0.5,-0.771667,76,30,239.554,239.63,0.5,0.13,0,0.966667
2333,0,0.002,0.5,-0.771667,77,30,239.612,239.689,0.5,0.13,0,0.966667
2334,0,0.002,0.5,-0.771667,73,30,239.671,239.744,0.5,0.13,0,0.966667
2335,0,0.002,0.5,-0.771667,74,30,239.726,239.8,0.5,0.13,0,0.966667
2336,0,0.002,0.5,-0.771667,73,30,239.782,239.855,0.5,0.13,0,0.966667
2337,0,0.002,0.5,-0.771667,74,30,239.837,239.911,0.5,0.13,0,0.966667
2338,0,0.002,0.5,-0.771667,75,30,239.893,239.968,0.5,0.13,0,0.966667
2339,0,0.002,0.5,-0.771667,75,30,239.948,240.023,0.5,0.13,0,0.966667
2340,0,0.002,0.5,-0.771667,73,30,240.005,240.078,0.5,0.13,0,0.966667
2341,0,0.002,0.5,-0.771667,75,30,240.06,240.135,0.5,0.13,0,0.966667
2342,0,0.002,0.5,-0.771667,73,30,240.117,240.19,0.5,0.13,0,0.966667
2343,0,0.002,0.5,-0.771667,73,30,240.172,240.245,0.5,0.13,0,0.966667
2344,0,0.002,0.5,-0.771667,75,30,240.227,240.302,0.5,0.13,0,0.966667
2345,0,0.002,0.5,-0.771667,73,30,240.284,240.357,0.5,0.13,0,0.966667
2346,0,0.002,0.5,-0.771667,74,30,240.339,240.413,0.5,0.13,0,0.966667
2347,0,0.002,0.5,-0.771667,75,30,240.395,240.47,0.5,0.13,0,0.966667
2348,0,0.002,0.5,-0.771667,73,30,240.452,240.525,0.5,0.13,0,0.966667
2349,0,0.002,0.5,-0.771667,73,30,240.507,240.58,0.5,0.13,0,0.966667
2350,0,0.002,0.5,-0.771667,76,30,240.562,240.638,0.5,0.13,0,0.966667
2351,0,0.002,0.5,-0.771667,75,30,240.62,240.695,0.5,0.13,0,0.966667
2352,0,0.002,0.5,-0.771667,75,30,240.677,240.752,0.5,0.13,0,0.966667
2353,0,0.002,0.5,-0.771667,74,30,240.734,240.808,0.5,0.13,0,0.966667
2354,0,0.002,0.5,-0.771667,73,30,240.789,240.862,0.5,0.13,0,0.966667
2355,0,0.002,0.5,-0.771667,75,30,240.844,240.919,0.5,0.13,0,0.966667
2356,0,0.002,0.5,-0.771667,76,30,240.901,240.977,0.5,0.13,0,0.966667
2357,0,0.002,0.5,-0.771667,73,30,240.959,241.032,0.5,0.13,0,0.966667
2358,0,0.002,0.5,-0.771667,74,30,241.014,241.088,0.5,0.13,0,0.966667
2359,0,0.002,0.5,-0.771667,75,30,241.07,241.145,0.5,0.13,0,0.966667
2360,0,0.002,0.5,-0.771667,77,30,241.127,241.204,0.5,0.13,0,0.966667
2361,0,0.002,0.5,-0.771667,74,30,241.186,241.26,0.5,0.13,0,0.966667
2362,0,0.002,0.5,-0.771667,75,30,241.242,241.317,0.5,0.13,0,0.966667
2363,0,0.002,0.5,-0.771667,73,30,241.299,241.372,0.5,0.13,0,0.966667
2364,0,0.002,0.5,-0.771667,76,30,241.354,241.43,0.5,0.13,0,0.966667
2365,0,0.002,0.5,-0.771667,75,30,241.412,241.487,0.5,0.13,0,0.966667
2366,0,0.002,0.5,-0.771667,75,30,241.469,241.544,0.5,0.13,0,0.966667
2367,0,0.002,0.5,-0.771667,82,30,241.526,241.608,0.5,0.13,0,0.966667
2368,0,0.002,0.5,-0.771667,76,30,241.589,241.665,0.5,0.13,0,0.966667
2369,0,0.002,0.5,-0.771667,77,30,241.647,241.724,0.5,0.13,0,0.966667
2370,0,0.002,0.5,-0.771667,73,30,241.706,241.779,0.5,0.13,0,0.966667
2371,0,0.002,0.5,-0.771667,72,30,241.761,241.833,0.5,0.13,0,0.966667
2372,0,0.002,0.5,-0.771667,75,30,241.815,241.89,0.5,0.13,0,0.966667
2373,0,0.002,0.5,-0.771667,73,30,241.872,241.945,0.5,0.13,0,0.966667
2374,0,0.002,0.5,-0.771667,77,30,241.927,242.004,0.5,0.13,0,0.966667
2375,0,0.002,0.5,-0.771667,75,30,241.986,242.061,0.5,0.13,0,0.966667
2376,0,0.002,0.5,-0.771667,73,30,242.043,242.116,0.5,0.13,0,0.966667
2377,0,0.002,0.5,-0.771667,75,30,242.098,242.173,0.5,0.13,0,0.966667
2378,0,0.002,0.5,-0.771667,75,30,242.155,242.23,0.5,0.13,0,0.966667
2379,0,0.002,0.5,-0.771667,74,30,242.212,242.286,0.5,0.13,0,0.966667
2380,0,0.002,0.5,-0.771667,75,30,242.268,242.343,0.5,0.13,0,0.966667
2381,0,0.002,0.5,-0.771667,73,30,242.325,242.398,0.5,0.13,0,0.966667
2382,0,0.002,0.5,-0.771667,77,30,242.38,242.457,0.5,0.13,0,0.966667
2383,0,0.002,0.5,-0.771667,78,30,242.439,242.517,0.5,0.13,0,0.966667
2384,0,0.002,0.5,-0.771667,79,30,242.499,242.578,0.5,0.13,0,0.966667
2385,0,0.002,0.5,-0.771667,75,30,242.56,242.635,0.5,0.13,0,0.966667
2386,0,0.002,0.5,-0.771667,75,30,242.615,242.69,0.5,0.13,0,0.966667
2387,0,0.002,0.5,-0.771667,73,30,242.672,242.745,0.5,0.13,0,0.966667
2388,0,0.002,0.5,-0.771667,76,30,242.727,242.803,0.5,0.13,0,0.966667
2389,0,0.002,0.5,-0.771667,73,30,242.785,242.858,0.5,0.13,0,0.966667
2390,0,0.002,0.5,-0.771667,74,30,242.84,242.914,0.5,0.13,0,0.966667
2391,0,0.002,0.5,-0.771667,71,30,242.896,242.967,0.5,0.13,0,0.966667
2392,0,0.002,0.5,-0.771667,72,30,242.949,243.021,0.5,0.13,0,0.966667
2393,0,0.002,0.5,-0.771667,73,30,243.003,243.076,0.5,0.13,0,0.966667
2394,0,0.002,0.5,-0.771667,75,30,243.056,243.131,0.5,0.13,0,0.966667
2395,0,0.002,0.5,-0.771667,74,30,243.113,243.187,0.5,0.13,0,0.966667
2396,0,0.002,0.5,-0.771667,71,30,243.169,243.24,0.5,0.13,0,0.966667
2397,0,0.002,0.5,-0.771667,75,30,243.222,243.297,0.5,0.13,0,0.966667
2398,0,0.002,0.5,-0.771667,76,30,243.279,243.355,0.5,0.13,0,0.966667
2399,0,0.002,0.5,-0.771667,75,30,243.335,243.41,0.5,0.13,0,0.966667
2400,0,0.002,0.5,-0.771667,74,30,243.392,243.466,0.5,0.13,0,0.966667
2401,0,0.002,0.5,-0.771667,77,30,243.448,243.525,0.5,0.13,0,0.966667
2402,0,0.002,0.5,-0.771667,75,30,243.507,243.582,0.5,0.13,0,0.966667
2403,0,0.002,0.5,-0.771667,78,30,243.562,243.64,0.5,0.13,0,0.966667
2404,0,0.002,0.5,-0.771667,77,30,243.622,243.699,0.5,0.13,0,0.966667
2405,0,0.002,0.5,-0.771667,77,30,243.681,243.758,0.5,0.13,0,0.966667
2406,0,0.002,0.5,-0.771667,74,30,243.74,243.814,0.5,0.13,0,0.966667
2407,0,0.002,0.5,-0.771667,73,30,243.796,243.869,0.5,0.13,0,0.966667
2408,0,0.002,0.5,-0.771667,73,30,243.851,243.924,0.5,0.13,0,0.966667
2409,0,0.002,0.5,-0.771667,73,30,243.906,243.979,0.5,0.13,0,0.966667
2410,0,0.002,0.5,-0.771667,75,30,243.961,244.036,0.5,0.13,0,0.966667
2411,0,0.002,0.5,-0.771667,75,30,244.018,244.093,0.5,0.13,0,0.966667
2412,0,0.002,0.5,-0.771667,75,30,244.075,244.15,0.5,0.13,0,0.966667
2413,0,0.002,0.5,-0.771667,75,30,244.132,244.207,0.5,0.13,0,0.966667
2414,0,0.002,0.5,-0.771667,75,30,244.189,244.264,0.5,0.13,0,0.966667
2415,0,0.002,0.5,-0.771667,75,30,244.245,244.32,0.5,0.13,0,0.966667
2416,0,0.002,0.5,-0.771667,73,30,244.302,244.375,0.5,0.13,0,0.966667
2417,0,0.002,0.5,-0.771667,73,30,244.357,244.43,0.5,0.13,0,0.966667
2418,0,0.002,0.5,-0.771667,74,30,244.412,244.486,0.5,0.13,0,0.966667
2419,0,0.002,0.5,-0.771667,73,30,244.468,244.541,0.5,0.13,0,0.966667
2420,0,0.002,0.5,-0.771667,78,30,244.523,244.601,0.5,0.13,0,0.966667
2421,0,0.002,0.5,-0.771667,75,30,244.583,244.658,0.5,0.13,0,0.966667
2422,0,0.002,0.5,-0.771667,73,30,244.64,244.713,0.5,0.13,0,0.966667
2423,0,0.002,0.5,-0.771667,76,30,244.695,244.771,0.5,0.13,0,0.966667
2424,0,0.002,0.5,-0.771667,73,30,244.753,244.826,0.5,0.13,0,0.966667
2425,0,0.002,0.5,-0.771667,73,30,244.808,244.881,0.5,0.13,0,0.966667
2426,0,0.002,0.5,-0.771667,76,30,244.863,244.939,0.5,0.13,0,0.966667
2427,0,0.002,0.5,-0.771667,73,30,244.921,244.994,0.5,0.13,0,0.966667
2428,0,0.002,0.5,-0.771667,74,30,244.976,245.05,0.5,0.13,0,0.966667
2429,0,0.002,0.5,-0.771667,75,30,245.032,245.107,0.5,0.13,0,0.966667
2430,0,0.002,0.5,-0.771667,78,30,245.089,245.167,0.5,0.13,0,0.966667
2431,0,0.002,0.5,-0.771667,74,30,245.149,245.223,0.5,0.13,0,0.966667
2432,0,0.002,0.5,-0.771667,71,30,245.205,245.276,0.5,0.13,0,0.966667
2433,0,0.002,0.5,-0.771667,71,30,245.258,245.329,0.5,0.13,0,0.966667
2434,0,0.002,0.5,-0.771667,73,30,245.311,245.384,0.5,0.13,0,0.966667
2435,0,0.002,0.5,-0.771667,76,30,245.366,245.442,0.5,0.13,0,0.966667
2436,0,0.002,0.5,-0.771667,75,30,245.424,245.499,0.5,0.13,0,0.966667
2437,0,0.002,0.5,-0.771667,74,30,245.481,245.555,0.5,0.13,0,0.966667
2438,0,0.002,0.5,-0.771667,75,30,245.537,245.612,0.5,0.13,0,0.966667
2439,0,0.002,0.5,-0.771667,76,30,245.594,245.67,0.5,0.13,0,0.966667
2440,0,0.002,0.5,-0.771667,75,30,245.652,245.727,0.5,0.13,0,0.966667
2441,0,0.002,0.5,-0.771667,78,30,245.709,245.787,0.5,0.13,0,0.966667
2442,0,0.002,0.5,-0.771667,77,30,245.769,245.846,0.5,0.13,0,0.966667
2443,0,0.002,0.5,-0.771667,75,30,245.828,245.903,0.5,0.13,0,0.966667
2444,0,0.002,0.5,-0.771667,71,30,245.885,245.956,0.5,0.13,0,0.966667
2445,0,0.002,0.5,-0.771667,76,30,245.938,246.014,0.5,0.13,0,0.966667
2446,0,0.002,0.5,-0.771667,73,30,245.996,246.069,0.5,0.13,0,0.966667
2447,0,0.002,0.5,-0.771667,74,30,246.051,246.125,0.5,0.13,0,0.966667
2448,0,0.002,0.5,-0.771667,75,30,246.107,246.182,0.5,0.13,0,0.966667
2449,0,0.002,0.5,-0.771667,74,30,246.164,246.238,0.5,0.13,0,0.966667
2450,0,0.002,0.5,-0.771667,74,30,246.22,246.294,0.5,0.13,0,0.966667
2451,0,0.002,0.5,-0.771667,73,30,246.276,246.349,0.5,0.13,0,0.966667
2452,0,0.002,0.5,-0.771667,74,30,246.331,246.405,0.5,0.13,0,0.966667
2453,0,0.002,0.5,-0.771667,75,30,246.387,246.462,0.5,0.13,0,0.966667
2454,0,0.002,0.5,-0.771667,76,30,246.442,246.518,0.5,0.13,0,0.966667
2455,0,0.002,0.5,-0.771667,73,30,246.5,246.573,0.5,0.13,0,0.966667
2456,0,0.002,0.5,-0.771667,75,30,246.555,246.63,0.5,0.13,0,0.966667
2457,0,0.002,0.5,-0.771667,74,30,246.612,246.686,0.5,0.13,0,0.966667
2458,0,0.002,0.5,-0.771667,75,30,246.668,246.743,0.5,0.13,0,0.966667
2459,0,0.002,0.5,-0.771667,75,30,246.725,246.8,0.5,0.13,0,0.966667
2460,0,0.002,0.5,-0.771667,75,30,246.782,246.857,0.5,0.13,0,0.966667
2461,0,0.002,0.5,-0.771667,79,30,246.839,246.918,0.5,0.13,0,0.966667
2462,0,0.002,0.5,-0.771667,75,30,246.9,246.975,0.5,0.13,0,0.966667
2463,0,0.002,0.5,-0.771667,75,30,246.955,247.03,0.5,0.13,0,0.966667
2464,0,0.002,0.5,-0.771667,74,30,247.012,247.086,0.5,0.13,0,0.966667
2465,0,0.002,0.5,-0.771667,75,30,247.068,247.143,0.5,0.13,0,0.966667
2466,0,0.002,0.5,-0.771667,77,30,247.125,247.202,0.5,0.13,0,0.966667
2467,0,0.002,0.5,-0.771667,76,30,247.182,247.258,0.5,0.13,0,0.966667
2468,0,0.002,0.5,-0.771667,73,30,247.24,247.313,0.5,0.13,0,0.966667
2469,0,0.002,0.5,-0.771667,75,30,247.295,247.37,0.5,0.13,0,0.966667
2470,0,0.002,0.5,-0.771667,74,30,247.352,247.426,0.5,0.13,0,0.966667
2471,0,0.002,0.5,-0.771667,73,30,247.408,247.481,0.5,0.13,0,0.966667
2472,0,0.002,0.5,-0.771667,75,30,247.463,247.538,0.5,0.13,0,0.966667
2473,0,0.002,0.5,-0.771667,74,30,247.52,247.594,0.5,0.13,0,0.966667
2474,0,0.002,0.5,-0.771667,79,30,247.576,247.655,0.5,0.13,0,0.966667
2475,0,0.002,0.5,-0.771667,77,30,247.639,247.716,0.5,0.13,0,0.966667
2476,0,0.002,0.5,-0.771667,74,30,247.698,247.772,0.5,0.13,0,0.966667
2477,0,0.002,0.5,-0.771667,70,30,247.754,247.824,0.5,0.13,0,0.966667
2478,0,0.002,0.5,-0.771667,74,30,247.806,247.88,0.5,0.13,0,0.966667
2479,0,0.002,0.5,-0.771667,73,30,247.862,247.935,0.5,0.13,0,0.966667
2480,0,0.002,0.5,-0.771667,74,30,247.917,247.991,0.5,0.13,0,0.966667
2481,0,0.002,0.5,-0.771667,76,30,247.973,248.049,0.5,0.13,0,0.966667
2482,0,0.002,0.5,-0.771667,72,30,248.03,248.102,0.5,0.13,0,0.966667
2483,0,0.002,0.5,-0.771667,76,30,248.084,248.16,0.5,0.13,0,0.966667
2484,0,0.002,0.5,-0.771667,75,30,248.142,248.217,0.5,0.13,0,0.966667
2485,0,0.002,0.5,-0.771667,76,30,248.199,248.275,0.5,0.13,0,0.966667
2486,0,0.002,0.5,-0.771667,73,30,248.257,248.33,0.5,0.13,0,0.966667
2487,0,0.002,0.5,-0.771667,76,30,248.312,248.388,0.5,0.13,0,0.966667
2488,0,0.002,0.5,-0.771667,75,30,248.37,248.445,0.5,0.13,0,0.966667
2489,0,0.002,0.5,-0.771667,72,30,248.427,248.499,0.5,0.13,0,0.966667
2490,0,0.002,0.5,-0.771667,73,30,248.481,248.554,0.5,0.13,0,0.966667
2491,0,0.002,0.5,-0.771667,71,30,248.535,248.606,0.5,0.13,0,0.966667
2492,0,0.002,0.5,-0.771667,71,30,248.588,248.659,0.5,0.13,0,0.966667
2493,0,0.002,0.5,-0.771667,78,30,248.641,248.719,0.5,0.13,0,0.966667
2494,0,0.002,0.5,-0.771667,73,30,248.701,248.774,0.5,0.13,0,0.966667
2495,0,0.002,0.5,-0.771667,77,30,248.756,248.833,0.5,0.13,0,0.966667
2496,0,0.002,0.5,-0.771667,75,30,248.813,248.888,0.5,0.13,0,0.966667
2497,0,0.002,0.5,-0.771667,75,30,248.87,248.945,0.5,0.13,0,0.966667
2498,0,0.002,0.5,-0.771667,71,30,248.927,248.998,0.5,0.13,0,0.966667
2499,0,0.002,0.5,-0.771667,72,30,248.98,249.052,0.5,0.13,0,0.966667
2500,0,0.002,0.5,-0.771667,74,30,249.034,249.108,0.5,0.13,0,0.966667
2501,0,0.002,0.5,-0.771667,78,30,249.089,249.167,0.5,0.13,0,0.966667
2502,0,0.002,0.5,-0.771667,74,30,249.149,249.223,0.5,0.13,0,0.966667
2503,0,0.002,0.5,-0.771667,73,30,249.205,249.278,0.5,0.13,0,0.966667
2504,0,0.002,0.5,-0.771667,74,30,249.262,249.336,0.5,0.13,0,0.966667
2505,0,0.002,0.5,-0.771667,73,30,249.318,249.391,0.5,0.13,0,0.966667
2506,0,0.002,0.5,-0.771667,78,30,249.373,249.451,0.5,0.13,0,0.966667
2507,0,0.002,0.5,-0.771667,75,30,249.433,249.508,0.5,0.13,0,0.966667
2508,0,0.002,0.5,-0.771667,73,30,249.49,249.563,0.5,0.13,0,0.966667
2509,0,0.002,0.5,-0.771667,73,30,249.545,249.618,0.5,0.13,0,0.966667
2510,0,0.002,0.5,-0.771667,75,30,249.6,249.675,0.5,0.13,0,0.966667
2511,0,0.002,0.5,-0.771667,75,30,249.657,249.732,0.5,0.13,0,0.966667
2512,0,0.002,0.5,-0.771667,75,30,249.714,249.789,0.5,0.13,0,0.966667
2513,0,0.002,0.5,-0.771667,75,30,249.771,249.846,0.5,0.13,0,0.966667
2514,0,0.002,0.5,-0.771667,73,30,249.828,249.901,0.5,0.13,0,0.966667
2515,0,0.002,0.5,-0.771667,74,30,249.883,249.957,0.5,0.13,0,0.966667
2516,0,0.002,0.5,-0.771667,74,30,249.939,250.013,0.5,0.13,0,0.966667
2517,0,0.002,0.5,-0.771667,73,30,249.995,250.068,0.5,0.13,0,0.966667
2518,0,0.002,0.5,-0.771667,75,30,250.05,250.125,0.5,0.13,0,0.966667
2519,0,0.002,0.5,-0.771667,75,30,250.105,250.18,0.5,0.13,0,0.966667
2520,0,0.002,0.5,-0.771667,77,30,250.162,250.239,0.5,0.13,0,0.966667
2521,0,0.002,0.5,-0.771667,77,30,250.221,250.298,0.5,0.13,0,0.966667
2522,0,0.002,0.5,-0.771667,77,30,250.28,250.357,0.5,0.13,0,0.966667
2523,0,0.002,0.5,-0.771667,77,30,250.338,250.415,0.5,0.13,0,0.966667
2524,0,0.002,0.5,-0.771667,74,30,250.397,250.471,0.5,0.13,0,0.966667
2525,0,0.002,0.5,-0.771667,73,30,250.453,250.526,0.5,0.13,0,0.966667
2526,0,0.002,0.5,-0.771667,74,30,250.508,250.582,0.5,0.13,0,0.966667
2527,0,0.002,0.5,-0.771667,75,30,250.564,250.639,0.5,0.13,0,0.966667
2528,0,0.002,0.5,-0.771667,74,30,250.621,250.695,0.5,0.13,0,0.966667
2529,0,0.002,0.5,-0.771667,77,30,250.677,250.754,0.5,0.13,0,0.966667
2530,0,0.002,0.5,-0.771667,74,30,250.736,250.81,0.5,0.13,0,0.966667
2531,0,0.002,0.5,-0.771667,75,30,250.792,250.867,0.5,0.13,0,0.966667
2532,0,0.002,0.5,-0.771667,75,30,250.849,250.924,0.5,0.13,0,0.966667
2533,0,0.002,0.5,-0.771667,73,30,250.906,250.979,0.5,0.13,0,0.966667
2534,0,0.002,0.5,-0.771667,75,30,250.961,251.036,0.5,0.13,0,0.966667
2535,0,0.002,0.5,-0.771667,77,30,251.018,251.095,0.5,0.13,0,0.966667
2536,0,0.002,0.5,-0.771667,78,30,251.077,251.155,0.5,0.13,0,0.966667
2537,0,0.002,0.5,-0.771667,78,30,251.137,251.215,0.5,0.13,0,0.966667
2538,0,0.002,0.5,-0.771667,78,30,251.197,251.275,0.5,0.13,0,0.966667
2539,0,0.002,0.5,-0.771667,79,30,251.257,251.336,0.5,0.13,0,0.966667
2540,0,0.002,0.5,-0.771667,74,30,251.317,251.391,0.5,0.13,0,0.966667
2541,0,0.002,0.5,-0.771667,73,30,251.373,251.446,0.5,0.13,0,0.966667
2542,0,0.002,0.5,-0.771667,75,30,251.428,251.503,0.5,0.13,0,0.966667
2543,0,0.002,0.5,-0.771667,75,30,251.485,251.56,0.5,0.13,0,0.966667
2544,0,0.002,0.5,-0.771667,75,30,251.542,251.617,0.5,0.13,0,0.966667
2545,0,0.002,0.5,-0.771667,73,30,251.599,251.672,0.5,0.13,0,0.966667
2546,0,0.002,0.5,-0.771667,73,30,251.654,251.727,0.5,0.13,0,0.966667
2547,0,0.002,0.5,-0.771667,73,30,251.709,251.782,0.5,0.13,0,0.966667
2548,0,0.002,0.5,-0.771667,75,30,251.764,251.839,0.5,0.13,0,0.966667
2549,0,0.002,0.5,-0.771667,75,30,251.82,251.895,0.5,0.13,0,0.966667
2550,0,0.002,0.5,-0.771667,75,30,251.877,251.952,0.5,0.13,0,0.966667
2551,0,0.002,0.5,-0.771667,77,30,251.932,252.009,0.5,0.13,0,0.966667
2552,0,0.002,0.5,-0.771667,73,30,251.991,252.064,0.5,0.13,0,0.966667
2553,0,0.002,0.5,-0.771667,75,30,252.046,252.121,0.5,0.13,0,0.966667
2554,0,0.002,0.5,-0.771667,75,30,252.103,252.178,0.5,0.13,0,0.966667
2555,0,0.002,0.5,-0.771667,75,30,252.16,252.235,0.5,0.13,0,0.966667
2556,0,0.002,0.5,-0.771667,72,30,252.217,252.289,0.5,0.13,0,0.966667
2557,0,0.002,0.5,-0.771667,77,30,252.271,252.348,0.5,0.13,0,0.966667
2558,0,0.002,0.5,-0.771667,75,30,252.33,252.405,0.5,0.13,0,0.966667
2559,0,0.002,0.5,-0.771667,75,30,252.387,252.462,0.5,0.13,0,0.966667
2560,0,0.002,0.5,-0.771667,72,30,252.444,252.516,0.5,0.13,0,0.966667
2561,0,0.002,0.5,-0.771667,69,30,252.498,252.567,0.5,0.13,0,0.966667
2562,0,0.002,0.5,-0.771667,73,30,252.547,252.62,0.5,0.13,0,0.966667
2563,0,0.002,0.5,-0.771667,74,30,252.602,252.676,0.5,0.13,0,0.966667
2564,0,0.002,0.5,-0.771667,73,30,252.658,252.731,0.5,0.13,0,0.966667
2565,0,0.002,0.5,-0.771667,76,30,252.713,252.789,0.5,0.13,0,0.966667
2566,0,0.002,0.5,-0.771667,69,30,252.771,252.84,0.5,0.13,0,0.966667
2567,0,0.002,0.5,-0.771667,75,30,252.822,252.897,0.5,0.13,0,0.966667
2568,0,0.002,0.5,-0.771667,75,30,252.877,252.952,0.5,0.13,0,0.966667
2569,0,0.002,0.5,-0.771667,78,30,252.934,253.012,0.5,0.13,0,0.966667
2570,0,0.002,0.5,-0.771667,73,30,252.996,253.069,0.5,0.13,0,0.966667
2571,0,0.002,0.5,-0.771667,76,30,253.051,253.127,0.5,0.13,0,0.966667
2572,0,0.002,0.5,-0.771667,75,30,253.109,253.184,0.5,0.13,0,0.966667
2573,0,0.002,0.5,-0.771667,70,30,253.166,253.236,0.5,0.13,0,0.966667
2574,0,0.002,0.5,-0.771667,75,30,253.218,253.293,0.5,0.13,0,0.966667
2575,0,0.002,0.5,-0.771667,71,30,253.275,253.346,0.5,0.13,0,0.966667
2576,0,0.002,0.5,-0.771667,72,30,253.328,253.4,0.5,0.13,0,0.966667
2577,0,0.002,0.5,-0.771667,74,30,253.381,253.455,0.5,0.13,0,0.966667
2578,0,0.002,0.5,-0.771667,77,30,253.437,253.514,0.5,0.13,0,0.966667
2579,0,0.002,0.5,-0.771667,75,30,253.496,253.571,0.5,0.13,0,0.966667
2580,0,0.002,0.5,-0.771667,77,30,253.553,253.63,0.5,0.13,0,0.966667
2581,0,0.002,0.5,-0.771667,71,30,253.612,253.683,0.5,0.13,0,0.966667
2582,0,0.002,0.5,-0.771667,73,30,253.665,253.738,0.5,0.13,0,0.966667
2583,0,0.002,0.5,-0.771667,70,30,253.72,253.79,0.5,0.13,0,0.966667
2584,0,0.002,0.5,-0.771667,75,30,253.772,253.847,0.5,0.13,0,0.966667
2585,0,0.002,0.5,-0.771667,74,30,253.829,253.903,0.5,0.13,0,0.966667
2586,0,0.002,0.5,-0.771667,73,30,253.885,253.958,0.5,0.13,0,0.966667
2587,0,0.002,0.5,-0.771667,73,30,253.94,254.013,0.5,0.13,0,0.966667
2588,0,0.002,0.5,-0.771667,73,30,253.995,254.068,0.5,0.13,0,0.966667
2589,0,0.002,0.5,-0.771667,73,30,254.05,254.123,0.5,0.13,0,0.966667
2590,0,0.002,0.5,-0.771667,77,30,254.105,254.182,0.5,0.13,0,0.966667
2591,0,0.002,0.5,-0.771667,79,30,254.164,254.243,0.5,0.13,0,0.966667
2592,0,0.002,0.5,-0.771667,76,30,254.225,254.301,0.5,0.13,0,0.966667
2593,0,0.002,0.5,-0.771667,73,30,254.283,254.356,0.5,0.13,0,0.966667
2594,0,0.002,0.5,-0.771667,71,30,254.338,254.409,0.5,0.13,0,0.966667
2595,0,0.002,0.5,-0.771667,72,30,254.391,254.463,0.5,0.13,0,0.966667
2596,0,0.002,0.5,-0.771667,75,30,254.445,254.52,0.5,0.13,0,0.966667
2597,0,0.002,0.5,-0.771667,75,30,254.502,254.577,0.5,0.13,0,0.966667
2598,0,0.002,0.5,-0.771667,74,30,254.559,254.633,0.5,0.13,0,0.966667
2599,0,0.002,0.5,-0.771667,75,30,254.615,254.69,0.5,0.13,0,0.966667
2600,0,0.002,0.5,-0.771667,71,30,254.672,254.743,0.5,0.13,0,0.966667
2601,0,0.002,0.5,-0.771667,71,30,254.725,254.796,0.5,0.13,0,0.966667
2602,0,0.002,0.5,-0.771667,76,30,254.778,254.854,0.5,0.13,0,0.966667
2603,0,0.002,0.5,-0.771667,77,30,254.836,254.913,0.5,0.13,0,0.966667
2604,0,0.002,0.5,-0.771667,80,30,254.895,254.975,0.5,0.13,0,0.966667
2605,0,0.002,0.5,-0.771667,73,30,254.957,255.03,0.5,0.13,0,0.966667
